LOC;YEAR;TRIAL;SEQ;PLOT;DESIGN;GENERATION;DNAID;REP;BLOC;FL;PH;YLD;ZN;Experimental_Group
SRO;2018;SR18A;0675;GSSR18A0675;PCT27:0:0:3>1289-M-M;S03;1289;2;F;97;101.4;133.6674419;23.4;TC
SRO;2018;SR18A;0676;GSSR18A0676;PCT27:0:0:3>1096-M;S02;1096;2;F;98;99.4;132.0465116;21.3;TC
SRO;2018;SR18A;0677;GSSR18A0677;PCT27:0:0:3>1313-M;S02;1313;2;F;95;100;186.8651163;21.9;TC
SRO;2018;SR18A;0678;GSSR18A0678;PCT27:0:0:3>1629-M-M;S03;1629;2;F;103;110;146.5209302;21.3;PCT27
SRO;2018;SR18A;0679;GSSR18A0679;PCT27:0:0:3>2448-M-M;S03;2448;2;F;94;85.6;124.7093023;17.8;PCT27
SRO;2018;SR18A;0680;GSSR18A0680;PCT27:0:0:3>1671-M-M;S03;1671;2;F;92;94.2;159.0418605;17.5;PCT27
SRO;2018;SR18A;0681;GSSR18A0681;PCT27:0:0:3>1781-M-M;S03;1781;2;F;93;85.4;167;20.3;PCT27
SRO;2018;SR18A;0682;GSSR18A0682;PCT27:0:0:3>1118-M-M;S03;1118;2;F;92;90.8;176.2860465;22.9;PCT27
SRO;2018;SR18A;0683;GSSR18A0683;PCT27:0:0:3>1214-M-M;S03;1214;2;F;89;85.8;174.3488372;21.6;PCT27
SRO;2018;SR18A;0684;GSSR18A0684;PCT27:0:0:3>2130-M-M;S03;2130;2;F;92;88.6;139.144186;19.8;PCT27
SRO;2018;SR18A;0685;GSSR18A0685;PCT27:0:0:3>1104-M-M;S03;1104;2;F;89;88.4;162.5302326;20.3;TC
SRO;2018;SR18A;0686;GSSR18A0686;PCT27:0:0:3>2245-M-M;S03;2245;2;F;96;90.6;151.2837209;18.5;PCT27
SRO;2018;SR18A;0687;GSSR18A0687;PCT27:0:0:3>1033-M-M;S03;1033;2;F;100;97.2;94.92325581;25.3;PCT27
SRO;2018;SR18A;0688;GSSR18A0688;IR64;LINE;IR64;2;F;91;87.4;509.3767442;17.1;SC
SRO;2018;SR18A;0689;GSSR18A0689;PCT27:0:0:3>1175-M-M;S03;1175;2;F;92;85.2;130.572093;22.8;TC
SRO;2018;SR18A;0690;GSSR18A0690;PCT27:0:0:3>1420-M-M;S03;1420;2;F;87;85.2;144.2139535;25.1;PCT27
SRO;2018;SR18A;0691;GSSR18A0691;PCT27:0:0:3>1333-M-M;S03;1333;2;F;79;86.6;170.155814;24.9;TC
SRO;2018;SR18A;0692;GSSR18A0692;PCT27:0:0:3>1175-M;S02;1175;2;F;92;86;125.3209302;25.5;TC
SRO;2018;SR18A;0693;GSSR18A0693;PCT27:0:0:3>2453-M-M;S03;2453;2;F;91;94.8;209.0232558;22.5;PCT27
SRO;2018;SR18A;0694;GSSR18A0694;PCT27:0:0:3>1520-M-M;S03;1520;2;F;82;101.2;256.0186047;27.3;PCT27
SRO;2018;SR18A;0695;GSSR18A0695;PCT27:0:0:3>2068-M-M;S03;2068;2;F;83;89.8;209.2186047;21.9;PCT27
SRO;2018;SR18A;0696;GSSR18A0696;PCT27:0:0:3>1940-M-M;S03;1940;2;F;91;99;144.0418605;23.2;PCT27
SRO;2018;SR18A;0697;GSSR18A0697;PCT27:0:0:3>1954-M-M;S03;1954;2;F;92;98.4;150.0604651;21.3;PCT27
SRO;2018;SR18A;0698;GSSR18A0698;PCT27:0:0:3>1451-M-M;S03;1451;2;F;93;93.2;138.6976744;24;PCT27
SRO;2018;SR18A;0699;GSSR18A0699;PCT27:0:0:3>2539-M-M;S03;2539;2;F;90;105.4;181.4581395;24.7;PCT27
SRO;2018;SR18A;0700;GSSR18A0700;PCT27:0:0:3>1291-M-M;S03;1291;2;F;91;101.8;229.9627907;21.3;PCT27
SRO;2018;SR18A;0701;GSSR18A0701;PCT27:0:0:3>1481-M-M;S03;1481;2;G;96;101.2;203.4069767;23.6;TC
SRO;2018;SR18A;0702;GSSR18A0702;PCT27:0:0:3>2138-M-M;S03;2138;2;G;86;94;170.0651163;23.1;PCT27
SRO;2018;SR18A;0703;GSSR18A0703;PCT27:0:0:3>1104-M;S02;1104;2;G;83;88;215.0302326;21.3;TC
SRO;2018;SR18A;0704;GSSR18A0704;PCT27:0:0:3>1123-M-M;S03;1123;2;G;84;98;251.5348837;25.3;TC
SRO;2018;SR18A;0705;GSSR18A0705;PCT27:0:0:3>1039-M-M;S03;1039;2;G;92;101.4;147.0511628;23.1;PCT27
SRO;2018;SR18A;0706;GSSR18A0706;PCT27:0:0:3>1385-M;S02;1385;2;G;87;98.2;353.2325581;24.7;TC
SRO;2018;SR18A;0707;GSSR18A0707;PCT27:0:0:3>1304-M-M;S03;1304;2;G;85;104.6;205.1162791;23.1;TC
SRO;2018;SR18A;0708;GSSR18A0708;PCT27:0:0:3>1644-M-M;S03;1644;2;G;90;108;181.2418605;27;PCT27
SRO;2018;SR18A;0709;GSSR18A0709;PCT27:0:0:3>1832-M-M;S03;1832;2;G;82;96;206.0837209;19.7;PCT27
SRO;2018;SR18A;0710;GSSR18A0710;PCT27:0:0:3>1674-M-M;S03;1674;2;G;91;101;205.8372093;22;PCT27
SRO;2018;SR18A;0711;GSSR18A0711;PCT27:0:0:3>2553-M-M;S03;2553;2;G;93;92.8;226.3813953;20.1;PCT27
SRO;2018;SR18A;0712;GSSR18A0712;PCT27:0:0:3>1785-M-M;S03;1785;2;G;87;90.8;160.2093023;20.3;PCT27
SRO;2018;SR18A;0713;GSSR18A0713;L23;LINE;L23;2;G;92;85;216.9674419;24.4;SC
SRO;2018;SR18A;0714;GSSR18A0714;PCT27:0:0:3>1965-M-M;S03;1965;2;G;92;103;89.11162791;23.2;PCT27
SRO;2018;SR18A;0715;GSSR18A0715;PCT27:0:0:3>2313-M-M;S03;2313;2;G;93;98.6;147.0511628;23.9;PCT27
SRO;2018;SR18A;0716;GSSR18A0716;PCT27:0:0:3>1203-M;S02;1203;2;G;94;96.4;123.2372093;23.4;TC
SRO;2018;SR18A;0717;GSSR18A0717;PCT27:0:0:3>1341-M-M;S03;1341;2;G;86;89;173.3023256;21.7;PCT27
SRO;2018;SR18A;0718;GSSR18A0718;PCT27:0:0:3>2072-M-M;S03;2072;2;G;101;101.4;94.58139535;25.7;PCT27
SRO;2018;SR18A;0719;GSSR18A0719;PCT27:0:0:3>1426-M-M;S03;1426;2;G;95;96.6;82.5;22.5;PCT27
SRO;2018;SR18A;0720;GSSR18A0720;PCT27:0:0:3>1184-M-M;S03;1184;2;G;95;91;147.5534884;24.5;PCT27
SRO;2018;SR18A;0721;GSSR18A0721;PCT27:0:0:3>1109-M-M;S03;1109;2;G;84;87.2;131.255814;26.9;TC
SRO;2018;SR18A;0722;GSSR18A0722;PCT27:0:0:3>2458-M-M;S03;2458;2;G;98;97.6;na;22.6;PCT27
SRO;2018;SR18A;0723;GSSR18A0723;PCT27:0:0:3>2265-M-M;S03;2265;2;G;96;103.4;166.4;24.8;PCT27
SRO;2018;SR18A;0724;GSSR18A0724;PCT27:0:0:3>1218-M-M;S03;1218;2;G;99;88.6;110.0232558;22.8;PCT27
SRO;2018;SR18A;0725;GSSR18A0725;PCT27:0:0:3>1523-M-M;S03;1523;2;G;95;103.4;152.672093;25.1;PCT27
SRO;2018;SR18A;0726;GSSR18A0726;PCT27:0:0:3>2101-M-M;S03;2101;2;G;96;87.2;na;23.6;PCT27
SRO;2018;SR18A;0727;GSSR18A0727;PCT27:0:0:3>1125-M;S02;1125;2;G;95;95.6;135.2790698;21.5;TC
SRO;2018;SR18A;0728;GSSR18A0728;PCT27:0:0:3>1289-M;S02;1289;2;G;95;99.2;154.0465116;19.5;TC
SRO;2018;SR18A;0729;GSSR18A0729;PCT27:0:0:3>1076-M;S02;1076;2;G;98;111;215.6651163;24.6;TC
SRO;2018;SR18A;0730;GSSR18A0730;PCT27:0:0:3>1148-M-M;S03;1148;2;G;94;90.4;158.8511628;23.5;PCT27
SRO;2018;SR18A;0731;GSSR18A0731;PCT27:0:0:3>1091-M-M;S03;1091;2;G;86;94.4;163.5069767;23.7;PCT27
SRO;2018;SR18A;0732;GSSR18A0732;PCT27:0:0:3>1006-M;S02;1006;2;G;93;85.4;99.39069767;22.2;TC
SRO;2018;SR18A;0733;GSSR18A0733;PCT27:0:0:3>1297-M-M;S03;1297;2;G;93;89;112.4930233;22.6;PCT27
SRO;2018;SR18A;0734;GSSR18A0734;PCT27:0:0:3>1317-M-M;S03;1317;2;G;89;87.8;156.1604651;22.6;PCT27
SRO;2018;SR18A;0735;GSSR18A0735;PCT27:0:0:3>1275-M-M;S03;1275;2;G;100;96;121.4581395;21.8;TC
SRO;2018;SR18A;0736;GSSR18A0736;PCT27:0:0:3>1167-M-M;S03;1167;2;G;95;91.2;165.0581395;24.3;PCT27
SRO;2018;SR18A;0737;GSSR18A0737;PCT27:0:0:3>1206-M-M;S03;1206;2;G;96;80.8;na;na;TC
SRO;2018;SR18A;0738;GSSR18A0738;IR64;LINE;IR64;2;G;93;80.6;439.3860465;17.1;SC
SRO;2018;SR18A;0739;GSSR18A0739;PCT27:0:0:3>1923-M-M;S03;1923;2;G;80;91.6;106.9302326;24.5;PCT27
SRO;2018;SR18A;0740;GSSR18A0740;PCT27:0:0:3>1615-M-M;S03;1615;2;G;94;91.2;159.4232558;22.2;PCT27
SRO;2018;SR18A;0741;GSSR18A0741;PCT27:0:0:3>2191-M-M;S03;2191;2;G;83;89.6;242.9162791;22;TC
SRO;2018;SR18A;0742;GSSR18A0742;PCT27:0:0:3>2389-M-M;S03;2389;2;G;93;94.8;171.3767442;27.4;PCT27
SRO;2018;SR18A;0743;GSSR18A0743;PCT27:0:0:3>1516-M-M;S03;1516;2;G;96;102.6;147.7581395;20;PCT27
SRO;2018;SR18A;0744;GSSR18A0744;PCT27:0:0:3>1012-M-M;S03;1012;2;G;100;102.4;100.9767442;22.8;PCT27
SRO;2018;SR18A;0745;GSSR18A0745;PCT27:0:0:3>1831-M-M;S03;1831;2;G;92;94;116.5116279;22;PCT27
SRO;2018;SR18A;0746;GSSR18A0746;PCT27:0:0:3>1728-M-M;S03;1728;2;G;93;100.4;81.46046512;22.4;PCT27
SRO;2018;SR18A;0747;GSSR18A0747;PCT27:0:0:3>2305-M-M;S03;2305;2;G;92;92;95.15116279;26.6;PCT27
SRO;2018;SR18A;0748;GSSR18A0748;PCT27:0:0:3>2432-M-M;S03;2432;2;G;94;100;128.4697674;21.6;PCT27
SRO;2018;SR18A;0749;GSSR18A0749;PCT27:0:0:3>1406-M-M;S03;1406;2;G;95;98.2;133.6674419;22.8;PCT27
SRO;2018;SR18A;0750;GSSR18A0750;PCT27:0:0:3>2044-M-M;S03;2044;2;G;95;90.4;121.4581395;23.3;PCT27
SRO;2018;SR18A;0751;GSSR18A0751;PCT27:0:0:3>1055-M;S02;1055;2;H;91;101.4;226.3813953;21.5;TC
SRO;2018;SR18A;0752;GSSR18A0752;PCT27:0:0:3>1398-M-M;S03;1398;2;H;92;89.8;112.627907;17.5;PCT27
SRO;2018;SR18A;0753;GSSR18A0753;PCT27:0:0:3>1250-M;S02;1250;2;H;95;86.8;226.3813953;21.9;TC
SRO;2018;SR18A;0754;GSSR18A0754;PCT27:0:0:3>1811-M-M;S03;1811;2;H;91;94.8;171.9976744;23.3;PCT27
SRO;2018;SR18A;0755;GSSR18A0755;PCT27:0:0:3>2186-M-M;S03;2186;2;H;92;89.4;168.3348837;22.3;PCT27
SRO;2018;SR18A;0756;GSSR18A0756;PCT27:0:0:3>1086-M-M;S03;1086;2;H;93;95.4;139.6465116;22.9;TC
SRO;2018;SR18A;0757;GSSR18A0757;PCT27:0:0:3>2019-M-M;S03;2019;2;H;95;85.2;186.1953488;19.9;PCT27
SRO;2018;SR18A;0758;GSSR18A0758;PCT27:0:0:3>1164-M-M;S03;1164;2;H;95;94;137.0465116;22.7;PCT27
SRO;2018;SR18A;0759;GSSR18A0759;PCT27:0:0:3>1907-M-M;S03;1907;2;H;92;100.4;241.2790698;22.5;PCT27
SRO;2018;SR18A;0760;GSSR18A0760;PCT27:0:0:3>1008-M-M;S03;1008;2;H;93;104.6;233.8395349;28.1;TC
SRO;2018;SR18A;0761;GSSR18A0761;PCT27:0:0:3>1258-M;S02;1258;2;H;94;106.4;224.1767442;27.9;TC
SRO;2018;SR18A;0762;GSSR18A0762;PCT27:0:0:3>2576-M-M;S03;2576;2;H;104;99.6;125.4651163;25.2;PCT27
SRO;2018;SR18A;0763;GSSR18A0763;L23;LINE;L23;2;H;86;94.6;177.3674419;25.4;SC
SRO;2018;SR18A;0764;GSSR18A0764;PCT27:0:0:3>1377-M-M;S03;1377;2;H;95;103.6;82.6;24.6;PCT27
SRO;2018;SR18A;0765;GSSR18A0765;PCT27:0:0:3>1203-M-M;S03;1203;2;H;96;109.6;169.0418605;26.7;TC
SRO;2018;SR18A;0766;GSSR18A0766;PCT27:0:0:3>1437-M-M;S03;1437;2;H;92;101.2;269.5953488;23.6;PCT27
SRO;2018;SR18A;0767;GSSR18A0767;PCT27:0:0:3>1144-M-M;S03;1144;2;H;102;107.8;na;26.1;PCT27
SRO;2018;SR18A;0768;GSSR18A0768;PCT27:0:0:3>2423-M-M;S03;2423;2;H;99;113.6;172.6186047;26.3;PCT27
SRO;2018;SR18A;0769;GSSR18A0769;PCT27:0:0:3>1569-M-M;S03;1569;2;H;95;113;92.8744186;22.6;PCT27
SRO;2018;SR18A;0770;GSSR18A0770;PCT27:0:0:3>2098-M-M;S03;2098;2;H;90;99;253.0465116;24.1;PCT27
SRO;2018;SR18A;0771;GSSR18A0771;PCT27:0:0:3>2293-M-M;S03;2293;2;H;86;101.2;300.4790698;24.8;PCT27
SRO;2018;SR18A;0772;GSSR18A0772;PCT27:0:0:3>1270-M-M;S03;1270;2;H;91;105.2;298.172093;23.3;PCT27
SRO;2018;SR18A;0773;GSSR18A0773;PCT27:0:0:3>1608-M-M;S03;1608;2;H;85;102.6;185.5813953;26.7;PCT27
SRO;2018;SR18A;0774;GSSR18A0774;PCT27:0:0:3>1715-M-M;S03;1715;2;H;90;99.8;188.3604651;22.9;PCT27
SRO;2018;SR18A;0775;GSSR18A0775;PCT27:0:0:3>2369-M-M;S03;2369;2;H;91;100.2;303.0465116;24.1;PCT27
SRO;2018;SR18A;0776;GSSR18A0776;PCT27:0:0:3>2212-M-M;S03;2212;2;H;91;102.2;302.2046512;24.8;PCT27
SRO;2018;SR18A;0777;GSSR18A0777;PCT27:0:0:3>1208-M-M;S03;1208;2;H;96;106.2;154.9767442;23.2;TC
SRO;2018;SR18A;0778;GSSR18A0778;PCT27:0:0:3>1303-M;S02;1303;2;H;93;101.6;290.9302326;23.7;TC
SRO;2018;SR18A;0779;GSSR18A0779;PCT27:0:0:3>1321-M-M;S03;1321;2;H;92;98.2;184.255814;19.7;PCT27
SRO;2018;SR18A;0780;GSSR18A0780;PCT27:0:0:3>2113-M-M;S03;2113;2;H;98;90;126.2209302;27.2;PCT27
SRO;2018;SR18A;0781;GSSR18A0781;PCT27:0:0:3>2216-M-M;S03;2216;2;H;84;101.2;280.6325581;19.7;PCT27
SRO;2018;SR18A;0782;GSSR18A0782;PCT27:0:0:3>1748-M-M;S03;1748;2;H;83;102.2;210.0232558;21.8;PCT27
SRO;2018;SR18A;0783;GSSR18A0783;PCT27:0:0:3>1927-M-M;S03;1927;2;H;89;102.2;179.0790698;20.8;PCT27
SRO;2018;SR18A;0784;GSSR18A0784;PCT27:0:0:3>2061-M-M;S03;2061;2;H;89;99.2;380.0232558;20.9;PCT27
SRO;2018;SR18A;0785;GSSR18A0785;PCT27:0:0:3>1093-M-M;S03;1093;2;H;90;98.6;257.5534884;20.9;PCT27
SRO;2018;SR18A;0786;GSSR18A0786;PCT27:0:0:3>1171-M-M;S03;1171;2;H;91;107.8;181.2418605;22.3;PCT27
SRO;2018;SR18A;0787;GSSR18A0787;PCT27:0:0:3>1517-M-M;S03;1517;2;H;93;100.4;182.972093;28.3;PCT27
SRO;2018;SR18A;0788;GSSR18A0788;IR64;LINE;IR64;2;H;93;92;556.0372093;16.4;SC
SRO;2018;SR18A;0789;GSSR18A0789;PCT27:0:0:3>2434-M-M;S03;2434;2;H;96;104.8;174.3488372;24.4;PCT27
SRO;2018;SR18A;0790;GSSR18A0790;PCT27:0:0:3>1084-M;S02;1084;2;H;92;105.8;243.7953488;24.6;TC
SRO;2018;SR18A;0791;GSSR18A0791;PCT27:0:0:3>1760-M-M;S03;1760;2;H;83;98.4;394.7162791;20.7;PCT27
SRO;2018;SR18A;0792;GSSR18A0792;PCT27:0:0:3>1022-M-M;S03;1022;2;H;90;98.4;280.5581395;21.1;PCT27
SRO;2018;SR18A;0793;GSSR18A0793;PCT27:0:0:3>1150-M-M;S03;1150;2;H;82;101.4;339.0116279;16.5;PCT27
SRO;2018;SR18A;0794;GSSR18A0794;PCT27:0:0:3>1008-M;S02;1008;2;H;86;103.4;154.7906977;26.5;TC
SRO;2018;SR18A;0795;GSSR18A0795;PCT27:0:0:3>1442-M-M;S03;1442;2;H;86;84.6;258.8860465;21.1;PCT27
SRO;2018;SR18A;0796;GSSR18A0796;PCT27:0:0:3>1416-M-M;S03;1416;2;H;84;98.8;160.1860465;26.8;TC
SRO;2018;SR18A;0797;GSSR18A0797;PCT27:0:0:3>1617-M-M;S03;1617;2;H;79;106.6;248.6837209;27.4;PCT27
SRO;2018;SR18A;0798;GSSR18A0798;PCT27:0:0:3>1282-M-M;S03;1282;2;H;82;96.4;297.8162791;26.1;PCT27
SRO;2018;SR18A;0799;GSSR18A0799;PCT27:0:0:3>2392-M-M;S03;2392;2;H;83;102.6;292.5186047;23.4;PCT27
SRO;2018;SR18A;0800;GSSR18A0800;PCT27:0:0:3>1128-M;S02;1128;2;H;92;96.2;210.2232558;21.2;TC
SRO;2018;SR18A;0801;GSSR18A0801;PCT27:0:0:3>1312-M-M;S03;1312;3;A;86;100;259.1953488;20.8;TC
SRO;2018;SR18A;0802;GSSR18A0802;PCT27:0:0:3>1889-M-M;S03;1889;3;A;91;98;254.0790698;20.2;PCT27
SRO;2018;SR18A;0803;GSSR18A0803;PCT27:0:0:3>2330-M-M;S03;2330;3;A;85;105;209.7209302;23.3;PCT27
SRO;2018;SR18A;0804;GSSR18A0804;PCT27:0:0:3>2292-M-M;S03;2292;3;A;85;100;256.9395349;18.1;PCT27
SRO;2018;SR18A;0805;GSSR18A0805;PCT27:0:0:3>1389-M;S02;1389;3;A;86;97.8;104.4837209;18.5;TC
SRO;2018;SR18A;0806;GSSR18A0806;PCT27:0:0:3>1202-M-M;S03;1202;3;A;91;93.6;227.7418605;20.8;PCT27
SRO;2018;SR18A;0807;GSSR18A0807;PCT27:0:0:3>2576-M-M;S03;2576;3;A;96;97.8;295.5162791;20.6;PCT27
SRO;2018;SR18A;0808;GSSR18A0808;PCT27:0:0:3>1120-M-M;S03;1120;3;A;93;95.4;151.2837209;20;PCT27
SRO;2018;SR18A;0809;GSSR18A0809;PCT27:0:0:3>1520-M-M;S03;1520;3;A;81;105.6;316.144186;23.5;PCT27
SRO;2018;SR18A;0810;GSSR18A0810;PCT27:0:0:3>1321-M-M;S03;1321;3;A;90;104;354.0837209;20.4;PCT27
SRO;2018;SR18A;0811;GSSR18A0811;PCT27:0:0:3>1945-M-M;S03;1945;3;A;96;104.6;112.0883721;26;PCT27
SRO;2018;SR18A;0812;GSSR18A0812;PCT27:0:0:3>1617-M-M;S03;1617;3;A;87;106.4;319.6395349;27.2;PCT27
SRO;2018;SR18A;0813;GSSR18A0813;L23;LINE;L23;3;A;83;94.8;200.9860465;21.9;SC
SRO;2018;SR18A;0814;GSSR18A0814;PCT27:0:0:3>1675-M-M;S03;1675;3;A;92;98.8;204.3581395;25.8;PCT27
SRO;2018;SR18A;0815;GSSR18A0815;PCT27:0:0:3>2093-M-M;S03;2093;3;A;92;104;289.3372093;22.6;PCT27
SRO;2018;SR18A;0816;GSSR18A0816;PCT27:0:0:3>1046-M-M;S03;1046;3;A;92;103.4;147.9348837;21.7;TC
SRO;2018;SR18A;0817;GSSR18A0817;PCT27:0:0:3>1218-M-M;S03;1218;3;A;90;104.4;244.6744186;23.5;PCT27
SRO;2018;SR18A;0818;GSSR18A0818;PCT27:0:0:3>1037-M;S02;1037;3;A;92;107;197.3581395;22.6;TC
SRO;2018;SR18A;0819;GSSR18A0819;PCT27:0:0:3>1145-M;S02;1145;3;A;91;99.2;175.8627907;27.2;TC
SRO;2018;SR18A;0820;GSSR18A0820;PCT27:0:0:3>1501-M-M;S03;1501;3;A;87;94.2;188.8116279;19.5;PCT27
SRO;2018;SR18A;0821;GSSR18A0821;PCT27:0:0:3>1087-M-M;S03;1087;3;A;90;103.4;117.4883721;28.6;TC
SRO;2018;SR18A;0822;GSSR18A0822;PCT27:0:0:3>1764-M-M;S03;1764;3;A;82;98.6;339.8255814;19;PCT27
SRO;2018;SR18A;0823;GSSR18A0823;PCT27:0:0:3>2423-M-M;S03;2423;3;A;85;104.6;100.4930233;26;PCT27
SRO;2018;SR18A;0824;GSSR18A0824;PCT27:0:0:3>2191-M-M;S03;2191;3;A;82;91.8;223.6372093;21.3;TC
SRO;2018;SR18A;0825;GSSR18A0825;PCT27:0:0:3>1420-M-M;S03;1420;3;A;89;97.4;225.2930233;24.3;PCT27
SRO;2018;SR18A;0826;GSSR18A0826;PCT27:0:0:3>1106-M-M;S03;1106;3;A;90;82;165.8488372;21;PCT27
SRO;2018;SR18A;0827;GSSR18A0827;PCT27:0:0:3>1547-M-M;S03;1547;3;A;82;92.6;257.2465116;21.4;PCT27
SRO;2018;SR18A;0828;GSSR18A0828;PCT27:0:0:3>1694-M-M;S03;1694;3;A;93;96;175.6511628;19.6;PCT27
SRO;2018;SR18A;0829;GSSR18A0829;PCT27:0:0:3>2244-M;S02;2244;3;A;78;87.4;271.8348837;20.4;TC
SRO;2018;SR18A;0830;GSSR18A0830;PCT27:0:0:3>1076-M;S02;1076;3;A;93;109.4;165.8;21.5;TC
SRO;2018;SR18A;0831;GSSR18A0831;PCT27:0:0:3>2448-M-M;S03;2448;3;A;91;102.2;262.1953488;18.3;PCT27
SRO;2018;SR18A;0832;GSSR18A0832;PCT27:0:0:3>2116-M-M;S03;2116;3;A;82;89.4;290.7627907;17.3;PCT27
SRO;2018;SR18A;0833;GSSR18A0833;PCT27:0:0:3>1171-M-M;S03;1171;3;A;92;107.6;127.5488372;22.4;PCT27
SRO;2018;SR18A;0834;GSSR18A0834;PCT27:0:0:3>1134-M-M;S03;1134;3;A;96;110.4;123.6837209;22.3;PCT27
SRO;2018;SR18A;0835;GSSR18A0835;PCT27:0:0:3>2138-M-M;S03;2138;3;A;83;89;169.4511628;18.8;PCT27
SRO;2018;SR18A;0836;GSSR18A0836;PCT27:0:0:3>1385-M-M;S03;1385;3;A;96;101.6;206.0372093;21.7;TC
SRO;2018;SR18A;0837;GSSR18A0837;PCT27:0:0:3>1270-M-M;S03;1270;3;A;92;110;142.4930233;22.3;PCT27
SRO;2018;SR18A;0838;GSSR18A0838;IR64;LINE;IR64;3;A;92;89;570.1046512;16.4;SC
SRO;2018;SR18A;0839;GSSR18A0839;PCT27:0:0:3>2244-M-M;S03;2244;3;A;92;89.8;165.0581395;22.4;TC
SRO;2018;SR18A;0840;GSSR18A0840;PCT27:0:0:3>1440-M-M;S03;1440;3;A;89;91.8;149.7023256;25;PCT27
SRO;2018;SR18A;0841;GSSR18A0841;PCT27:0:0:3>1344-M-M;S03;1344;3;A;96;98;104.7348837;24.6;PCT27
SRO;2018;SR18A;0842;GSSR18A0842;PCT27:0:0:3>1009-M-M;S03;1009;3;A;95;98.2;149.1651163;21.5;PCT27
SRO;2018;SR18A;0843;GSSR18A0843;PCT27:0:0:3>1246-M-M;S03;1246;3;A;94;99.2;193.255814;23.1;PCT27
SRO;2018;SR18A;0844;GSSR18A0844;PCT27:0:0:3>1208-M;S02;1208;3;A;92;105.4;162.3348837;24.1;TC
SRO;2018;SR18A;0845;GSSR18A0845;PCT27:0:0:3>1792-M-M;S03;1792;3;A;92;105.4;137.872093;26.6;PCT27
SRO;2018;SR18A;0846;GSSR18A0846;PCT27:0:0:3>2539-M-M;S03;2539;3;A;91;106;171.0883721;24.7;PCT27
SRO;2018;SR18A;0847;GSSR18A0847;PCT27:0:0:3>1984-M-M;S03;1984;3;A;86;96;208.7162791;23.2;PCT27
SRO;2018;SR18A;0848;GSSR18A0848;PCT27:0:0:3>2389-M-M;S03;2389;3;A;92;100.6;182.7093023;25.1;PCT27
SRO;2018;SR18A;0849;GSSR18A0849;PCT27:0:0:3>1646-M-M;S03;1646;3;A;92;87.2;177.1534884;23.5;PCT27
SRO;2018;SR18A;0850;GSSR18A0850;PCT27:0:0:3>1937-M-M;S03;1937;3;A;82;85.8;192.5581395;20.3;PCT27
SRO;2018;SR18A;0851;GSSR18A0851;PCT27:0:0:3>1118-M-M;S03;1118;3;B;83;94.2;201.9418605;26.4;PCT27
SRO;2018;SR18A;0852;GSSR18A0852;PCT27:0:0:3>1519-M-M;S03;1519;3;B;92;97.8;107.8325581;28.1;PCT27
SRO;2018;SR18A;0853;GSSR18A0853;PCT27:0:0:3>1128-M;S02;1128;3;B;92;96;177.7953488;24.3;TC
SRO;2018;SR18A;0854;GSSR18A0854;PCT27:0:0:3>1217-M-M;S03;1217;3;B;93;95;103.0418605;19.5;TC
SRO;2018;SR18A;0855;GSSR18A0855;PCT27:0:0:3>1418-M-M;S03;1418;3;B;92;98;163.1162791;23.3;PCT27
SRO;2018;SR18A;0856;GSSR18A0856;PCT27:0:0:3>1115-M;S02;1115;3;B;82;na;278.2883721;23.2;TC
SRO;2018;SR18A;0857;GSSR18A0857;PCT27:0:0:3>1888-M-M;S03;1888;3;B;91;89.4;152.855814;21.5;PCT27
SRO;2018;SR18A;0858;GSSR18A0858;PCT27:0:0:3>2189-M-M;S03;2189;3;B;89;95.8;123.9813953;27.5;PCT27
SRO;2018;SR18A;0859;GSSR18A0859;PCT27:0:0:3>2329-M-M;S03;2329;3;B;90;91;161.1744186;25.1;PCT27
SRO;2018;SR18A;0860;GSSR18A0860;PCT27:0:0:3>1200-M-M;S03;1200;3;B;91;93.6;207.2813953;17.7;PCT27
SRO;2018;SR18A;0861;GSSR18A0861;PCT27:0:0:3>2291-M-M;S03;2291;3;B;91;101.2;10.70581395;22.2;PCT27
SRO;2018;SR18A;0862;GSSR18A0862;PCT27:0:0:3>1615-M-M;S03;1615;3;B;90;97.8;201.2093023;21.9;PCT27
SRO;2018;SR18A;0863;GSSR18A0863;L23;LINE;L23;3;B;85;85;na;27.5;SC
SRO;2018;SR18A;0864;GSSR18A0864;PCT27:0:0:3>2063-M-M;S03;2063;3;B;92;97;170.6790698;24.1;PCT27
SRO;2018;SR18A;0865;GSSR18A0865;PCT27:0:0:3>1763-M-M;S03;1763;3;B;86;87.2;153.4069767;21.6;PCT27
SRO;2018;SR18A;0866;GSSR18A0866;PCT27:0:0:3>1045-M-M;S03;1045;3;B;81;100.8;225.5255814;24.3;TC
SRO;2018;SR18A;0867;GSSR18A0867;PCT27:0:0:3>1317-M-M;S03;1317;3;B;83;91.8;259.6395349;18.4;PCT27
SRO;2018;SR18A;0868;GSSR18A0868;PCT27:0:0:3>2420-M-M;S03;2420;3;B;83;88.2;99.76744186;23.2;PCT27
SRO;2018;SR18A;0869;GSSR18A0869;PCT27:0:0:3>2087-M-M;S03;2087;3;B;98;113.6;156.7255814;23;PCT27
SRO;2018;SR18A;0870;GSSR18A0870;PCT27:0:0:3>1305-M-M;S03;1305;3;B;93;87.4;147.0511628;19.7;PCT27
